time_dn,aircraft_velocity_e_mps,aircraft_velocity_u_mps,aircraft_velocity_n_mps,aircraft_elevation_trim,aircraft_aileron_trim,aircraft_latitude_deg,aircraft_longitude_deg,aircraft_elevation_m,aircraft_agl_altitude_m,aircraft_pitch_deg,aircraft_roll_deg,aircraft_indicated_airspeed_kias,aircraft_groundspeed_mps,aircraft_climb_rate_mps,aircraft_yaw_deg,aircraft_ils_deflection_gs,aircraft_ils_deflection_h,aircraft_landing_gear
738534.42383338802028447390,55.4259605407715,-3.89137959480286,4.03212547302246,0.014766713604331,0.0173579603433609,42.4848861694336,-71.4487686157227,690.439270019531,624.301818847656,-2.69583106040955,-5.37139129638672,113.569198608398,55.7085075378418,-4.30377531051636,0.199690967798233,-0.310273706912994,-0.213411778211594,70
738534.42383521248120814562,55.4340324401855,-3.91545724868774,3.92908716201782,0.014766713604331,0.0173579603433609,42.4848785400391,-71.4486618041992,689.774108886719,624.198791503906,-2.13434290885925,-5.51106548309326,113.59733581543,55.710865020752,-4.27769374847412,-1.05354177951813,-0.313430190086365,-0.212294563651085,70
738534.42383737862110137939,55.4383239746094,-3.81499266624451,3.82962107658386,0.014766713604331,0.0173579603433609,42.4848747253418,-71.4485397338867,689.004821777344,624.085632324219,-2.64965772628784,-5.17247486114502,113.464691162109,55.7012367248535,-4.25703716278076,-3.51864719390869,-0.31719109416008,-0.210934802889824,70
738534.42383922962471842766,55.4619369506836,-3.77046012878418,3.71815776824951,0.014766713604331,0.0173579603433609,42.4848709106445,-71.4484329223633,688.340148925781,623.999389648438,-3.73197412490845,-4.68133974075317,113.304740905762,55.7141571044922,-4.23812341690063,-4.20696496963501,-0.320436000823975,-0.209680005908012,70
738534.42384102777577936649,55.4943618774414,-3.82421159744263,3.55842852592468,0.014766713604331,0.0173579603433609,42.48486328125,-71.4483261108398,687.685546875,623.09619140625,-4.13166952133179,-4.24919700622559,113.231086730957,55.739673614502,-4.2177734375,-2.58822727203369,-0.323538690805435,-0.208408772945404,70
738534.42384308436885476112,55.5307846069336,-3.85537004470825,3.3593316078186,0.014766713604331,0.0173579603433609,42.4848594665527,-71.4482040405273,686.969177246094,622.05078125,-3.88430309295654,-3.89430379867554,113.283218383789,55.7657318115234,-4.20044946670532,-0.0495662465691566,-0.326910465955734,-0.206986144185066,70
738534.42384510254487395287,55.5747833251953,-3.79846835136414,3.19939994812012,0.014766713604331,0.0173579603433609,42.4848556518555,-71.4480895996094,686.236206054688,621.062927246094,-4.04069709777832,-3.538569688797,113.412590026855,55.7962455749512,-4.18816614151001,0.787850618362427,-0.330417960882187,-0.205439001321793,70
738534.42384708579629659653,55.6313323974609,-3.73325896263123,3.10719680786133,0.014766713604331,0.0173579603433609,42.4848518371582,-71.4479751586914,685.547973632812,620.235473632812,-4.68005704879761,-3.16040444374084,113.533782958984,55.8429679870605,-4.175940990448,-0.0922775343060493,-0.333709090948105,-0.203901827335358,70
738534.42384909058455377817,55.7037963867188,-3.71455717086792,3.06002473831177,0.014766713604331,0.0173579603433609,42.4848442077637,-71.4478530883789,684.844055175781,619.387573242188,-5.34702491760254,-2.71513891220093,113.625289916992,55.9113082885742,-4.15891075134277,-1.77506697177887,-0.33700355887413,-0.20223231613636,70
738534.42385118710808455944,55.770149230957,-3.77552556991577,3.01637721061707,0.014766713604331,0.0173579603433609,42.4848403930664,-71.4477310180664,684.114562988281,618.510009765625,-5.22353076934814,-2.19898414611816,113.717247009277,55.9791297912598,-4.13981199264526,-2.62935638427734,-0.340317994356155,-0.20044419169426,70
