group_run,sub_id,run_id,MAE_glideslope_error_deg,RMSE_glideslope_error_deg,R2_glideslope_error_deg,MAE_localizer_error_deg,RMSE_localizer_error_deg,R2_localizer_error_deg,MAE_airspeed_error_kts,RMSE_airspeed_error_kts,R2_airspeed_error_kts,MAE_total_error,RMSE_total_error,R2_total_error
19_5,19,5,0.14277506412012378,0.20171984336069623,0.685647113746807,0.14178466937392847,0.16504700043529094,0.9553631382151294,0.0697285507129907,0.08412616741229297,0.7994596516485113,0.10370788364229912,0.1390362849442333,0.9571120867272858
19_6,19,6,0.3153655159701411,0.4107050476333256,0.9232425171008041,0.22367698231080652,0.30588076855233226,0.8340222581030824,0.33065799355718356,0.41602249039265954,0.13556779780248918,0.31559285327021763,0.389065479206522,0.7618480686434829
19_7,19,7,0.030473072841871264,0.04101189134809013,0.963048026662316,0.010638373040985876,0.013421734609608884,0.9699112585009638,0.020783588071824684,0.026811393038793183,0.924987225179403,0.04283595830764915,0.0623333594665325,0.7678836723826434
19_8,19,8,0.06806477355627398,0.08493622889577944,0.9237857003804876,0.020195944919216613,0.02468387836255603,0.9846719108992281,0.045394550081415505,0.056651613339093285,0.9086252460855709,0.08840142829247914,0.10524793182398998,0.9638143815332247
19_9,19,9,0.3135036785959719,0.3766506871061615,0.5607231282182499,0.19152194175577508,0.24639858472490547,0.855566087172122,0.2785383950666924,0.3400018399833992,0.17444889372865657,0.2418421380166443,0.28658319100058366,0.7240833184845964
20_1,20,1,0.05749052808749895,0.0752367924552434,0.9379603664247813,0.028235504646526306,0.035693266268533745,0.35911546636644953,0.10377962286808876,0.11974888387723738,0.9632809933000982,0.06097931078467824,0.08054806586250308,0.972755963935104
20_10,20,10,0.05437985402921154,0.06962466745961156,0.9770237191741239,0.06445283495105204,0.08625782497853801,0.40306809231149376,0.0672706586891966,0.07968774399040882,0.9347160092106763,0.09120301074558178,0.12409478400272997,0.7812685633235135
20_11,20,11,0.11611537908073408,0.1511424851082559,0.9699801913992551,0.13687069103251673,0.16159083736081567,0.9622369227840484,0.13020394169102467,0.15173553165991602,0.9635115750027711,0.2298236302503361,0.2944655298889019,0.9548897588713536
20_12,20,12,0.056948552812742775,0.06728524424112865,0.871452957957573,0.05110668137097471,0.06388829370785896,0.43081836786617833,0.09493938816452088,0.11241381776863935,-0.08652800918397086,0.08853321616633346,0.09904763474136516,0.4671519636974677
20_2,20,2,0.10526546874243042,0.14938508923040594,0.9505124982367913,0.10950896133687299,0.16200808460855629,0.6301914179928311,0.43427029674433587,0.5130934425111087,0.8970851798813464,0.3404926789691483,0.42107108776695645,0.6682698425077476
20_3,20,3,0.03966028110026868,0.04633285407954655,0.9837012807379063,0.021688425479141408,0.02806377568322414,0.983417212842126,0.034624720993265995,0.04405754531314569,0.974911316605078,0.055762797029947235,0.06959516287269231,0.9215912799887306
20_4,20,4,0.4351884032766925,0.6160813343253475,0.8844957858956981,0.3563508881181162,0.4602764803760352,0.9549343557156582,0.2338238832781108,0.2872627325404144,0.8890928575777256,0.5263912037842405,0.6694451167158911,0.8084088110264493
20_5,20,5,0.14639425940147818,0.17446704887564857,0.9303584582809616,0.05536785870393493,0.08578335022304459,0.901866772850795,0.06290004432383975,0.08263732099981734,0.954973449386775,0.1600683025613122,0.19666406120771557,0.857784325443274
20_6,20,6,0.3157735682161974,0.446799842410268,0.9488565198429245,0.17606651699963616,0.23647508840388345,0.8756314631578463,0.1893355993696889,0.23454148746053677,0.835985682549509,0.2536874533194116,0.4061041299985498,0.9083198544839348
20_7,20,7,0.08172034452769447,0.10073934323186379,0.7570080429013022,0.05544794321299073,0.06650595878909978,0.6349891249077255,0.052258558860923086,0.06278653961328257,0.5957727866405431,0.09676729421744937,0.11081179273679022,0.7506348140854305
20_8,20,8,0.05174552512860599,0.06982047354177644,0.8830778982430363,0.017585891187824523,0.02174896596162695,0.9298986249421863,0.06130219754177898,0.07396144486831313,0.9584895511639234,0.05222250000410088,0.06312280185283023,0.8645212997534895
20_9,20,9,0.34421654456421674,0.4453126882163042,0.9002821783552798,0.11380617669827084,0.15245817224543384,0.9276962459781645,0.2029526664376519,0.24792486113069517,0.8776753844772013,0.33816998709484963,0.4172302477313616,0.9029798599913268
22_1,22,1,0.1955249951547681,0.2472180760803252,0.8666982818774767,0.2032290175871349,0.2722498639066023,-1.8721762003057898,0.20944924042318794,0.2626815055481589,0.44984476337318513,0.13928509508563983,0.18708383626625866,0.6405996562210514
22_10,22,10,0.047139355824576644,0.055621338725800065,0.9229313130845831,0.039466721368939715,0.05390844528710469,0.8970290844905756,0.03540277243722332,0.04411885817878668,0.8696158020570964,0.0625669791587425,0.07829403127713516,0.8890582746249904
22_11,22,11,0.1606997026221001,0.2092024060485665,0.9621909106958613,0.0339290142659501,0.04413778747702677,0.7701311686457153,0.08828946346610178,0.10964130230853399,0.9401769530401717,0.14473425262903766,0.18925925327160842,0.9528787868400992
22_12,22,12,0.03300875939323022,0.039038709748986135,0.9350097745871169,0.014340871926530278,0.020729513228386176,0.9756745984860865,0.027454665717399865,0.03854991727223342,0.9167370887903982,0.03450476287274456,0.04539237067884566,0.8780676693182962
22_2,22,2,0.12634829879513915,0.15662491804933468,0.9043265767106448,0.09241906826218814,0.12139626125823816,0.979415063746941,0.12796253355666837,0.14884931467597703,0.9304754052114855,0.18947228121396403,0.24820560028311558,0.9453193941404845
